WallclockTimeX	ReqMemX	PartitionX	SubmitDatetimeX	StateX	UIDX	UserX	PartitionTypeX	TotalCPUtime2useX	TotalGPUtime2useX	CPUhoursChargedX	GPUhoursChargedX	NeededMemX	memOverallocationFactorX
0 days 06:49:00	9.0	ash	2023-06-06	1	22222	uid_2	CPU	1 days 06:20:00	0 days	30.333333333333332	0.0	8.425566268589671	1.0681774628670129
0 days 11:20:00	31.0	ash	2023-05-10	1	22222	uid_2	CPU	3 days 00:12:00	0 days	72.2	0.0	26.51585260155875	1.1691119446854086
0 days 07:20:00	61.0	ash	2023-05-24	0	22222	uid_2	CPU	1 days 10:25:00	0 days	34.416666666666664	0.0	38.42940407672035	1.587326201525784
0 days 01:21:00	90.0	ash	2023-05-21	1	22222	uid_2	CPU	1 days 21:16:00	0 days	45.266666666666666	0.0	41.88852093558781	2.1485599870760166
0 days 05:27:00	79.0	ash	2023-06-19	1	22222	uid_2	CPU	1 days 14:33:00	0 days	38.55	0.0	50.67354357998289	1.5589989256485834
0 days 05:38:00	117.0	ash	2023-06-02	1	22222	uid_2	CPU	0 days 04:02:00	0 days	4.033333333333333	0.0	53.290665532546086	2.1955064518483987
0 days 03:12:00	124.0	ash	2023-06-17	0	22222	uid_2	CPU	1 days 01:39:00	0 days	25.65	0.0	93.54502902069223	1.3255648247494916
0 days 10:39:00	36.0	ash	2023-06-18	0	22222	uid_2	CPU	0 days 09:36:00	0 days	9.6	0.0	3.9950134827727712	9.011233667980992
0 days 09:16:00	113.0	ash	2023-05-10	1	22222	uid_2	CPU	2 days 13:08:00	0 days	61.13333333333333	0.0	16.636469048457826	6.792306689049195
0 days 11:27:00	47.0	ash	2023-05-22	1	22222	uid_2	CPU	1 days 19:20:00	0 days	43.333333333333336	0.0	6.428793043703379	7.310859080466699
0 days 07:07:00	91.0	ash	2023-06-13	1	22222	uid_2	CPU	2 days 06:18:00	0 days	54.3	0.0	54.20805660764471	1.678717255234837
0 days 03:14:00	58.0	ash	2023-05-20	1	22222	uid_2	CPU	2 days 12:58:00	0 days	60.96666666666667	0.0	53.13973903424135	1.0914618899920994
0 days 09:54:00	98.0	ash	2023-05-10	1	22222	uid_2	CPU	0 days 18:21:00	0 days	18.35	0.0	44.51077316956446	2.2017141698857383
0 days 09:17:00	28.0	ash	2023-05-12	1	22222	uid_2	CPU	2 days 02:26:00	0 days	50.43333333333333	0.0	24.336757633242204	1.1505230245525426
0 days 10:41:00	73.0	ash	2023-05-22	1	22222	uid_2	CPU	2 days 23:18:00	0 days	71.3	0.0	7.582675116483691	9.627209247209874
0 days 03:51:00	107.0	ash	2023-06-03	1	22222	uid_2	CPU	2 days 00:35:00	0 days	48.583333333333336	0.0	99.99106433612405	1.0700956201477676
0 days 08:18:00	36.0	ash	2023-05-28	1	22222	uid_2	CPU	0 days 19:01:00	0 days	19.016666666666666	0.0	13.747407904998342	2.618675480408999
0 days 06:02:00	113.0	ash	2023-06-29	1	22222	uid_2	CPU	3 days 07:56:00	0 days	79.93333333333334	0.0	54.940983476561144	2.056752406847757
0 days 02:59:00	39.0	ash	2023-05-18	0	22222	uid_2	CPU	2 days 13:20:00	0 days	61.333333333333336	0.0	25.41399908333578	1.5345872907335036
0 days 08:15:00	67.0	ash	2023-06-21	1	22222	uid_2	CPU	2 days 14:09:00	0 days	62.15	0.0	3.2227176152109864	20.789907152821893
0 days 11:16:00	82.0	ash	2023-05-21	0	22222	uid_2	CPU	3 days 04:09:00	0 days	76.15	0.0	63.610717238736605	1.289090951328953
0 days 07:08:00	41.0	ash	2023-06-10	1	22222	uid_2	CPU	2 days 12:07:00	0 days	60.11666666666667	0.0	35.111225939566516	1.167717700047536
0 days 11:07:00	86.0	ash	2023-06-15	0	22222	uid_2	CPU	3 days 09:51:00	0 days	81.85	0.0	27.255114630092535	3.1553710621729283
0 days 03:52:00	41.0	ash	2023-06-01	1	22222	uid_2	CPU	0 days 18:37:00	0 days	18.616666666666667	0.0	4.649539591080192	8.818077402471324
0 days 05:31:00	69.0	ash	2023-06-24	1	22222	uid_2	CPU	2 days 05:41:00	0 days	53.68333333333333	0.0	44.00746262182417	1.567915891741996
0 days 10:49:00	125.0	ash	2023-05-07	1	22222	uid_2	CPU	2 days 16:41:00	0 days	64.68333333333334	0.0	32.10690933319617	3.8932429995919677
0 days 04:05:00	59.0	ash	2023-05-23	1	22222	uid_2	CPU	2 days 09:02:00	0 days	57.03333333333333	0.0	28.009654276478457	2.1064165740005643
0 days 04:00:00	57.0	ash	2023-05-18	1	22222	uid_2	CPU	3 days 09:47:00	0 days	81.78333333333333	0.0	43.06548192452778	1.3235658223886233
0 days 10:31:00	122.0	ash	2023-06-06	1	22222	uid_2	CPU	0 days 17:24:00	0 days	17.4	0.0	0.8732050032512644	139.71518663515326
0 days 01:45:00	120.0	ash	2023-06-15	1	22222	uid_2	CPU	1 days 22:45:00	0 days	46.75	0.0	111.1781841594	1.0793484432876854
0 days 06:02:00	127.0	ash	2023-05-21	1	22222	uid_2	CPU	0 days 03:37:00	0 days	3.6166666666666667	0.0	70.72630084807702	1.7956544945394668
0 days 08:06:00	119.0	ash	2023-06-29	1	22222	uid_2	CPU	0 days 11:07:00	0 days	11.116666666666667	0.0	20.084519966543553	5.924961124200536
0 days 09:34:00	37.0	ash	2023-05-12	1	22222	uid_2	CPU	2 days 18:45:00	0 days	66.75	0.0	18.82219521615611	1.9657643316886275
0 days 05:12:00	8.0	ash	2023-06-02	1	22222	uid_2	CPU	1 days 23:25:00	0 days	47.416666666666664	0.0	4.258866699343235	1.8784339977660465
0 days 08:42:00	29.0	ash	2023-06-21	1	22222	uid_2	CPU	0 days 13:13:00	0 days	13.216666666666667	0.0	2.3821801494012655	12.173722464813935
0 days 07:01:00	97.0	ash	2023-06-12	1	22222	uid_2	CPU	0 days 07:32:00	0 days	7.533333333333333	0.0	39.928380468003574	2.429349722254087
0 days 03:09:00	33.0	ash	2023-05-08	0	22222	uid_2	CPU	3 days 10:35:00	0 days	82.58333333333333	0.0	16.773166101173224	1.967428200552534
0 days 05:47:00	35.0	ash	2023-06-18	1	22222	uid_2	CPU	1 days 08:03:00	0 days	32.05	0.0	22.726580832106553	1.5400468842437751
0 days 02:36:00	21.0	ash	2023-05-28	1	22222	uid_2	CPU	3 days 02:02:00	0 days	74.03333333333333	0.0	2.9721717540665504	7.065540533203582
0 days 10:49:00	46.0	ash	2023-06-09	1	22222	uid_2	CPU	1 days 00:21:00	0 days	24.35	0.0	36.06657744584384	1.2754190515879085
0 days 09:27:00	70.0	ash	2023-05-11	1	22222	uid_2	CPU	1 days 07:35:00	0 days	31.583333333333332	0.0	59.37702201486109	1.1789072207508176
0 days 05:39:00	102.0	ash	2023-05-20	1	22222	uid_2	CPU	1 days 22:35:00	0 days	46.583333333333336	0.0	17.595322614340745	5.796995158069269
0 days 09:24:00	51.0	ash	2023-05-18	0	22222	uid_2	CPU	2 days 08:14:00	0 days	56.233333333333334	0.0	2.4688002214175038	20.657807609364795
0 days 08:15:00	22.0	ash	2023-05-28	0	22222	uid_2	CPU	0 days 02:16:00	0 days	2.2666666666666666	0.0	10.644795851014475	2.0667376160063555
0 days 10:13:00	62.0	ash	2023-05-05	1	22222	uid_2	CPU	0 days 19:12:00	0 days	19.2	0.0	56.85065269570964	1.090576749080648
0 days 06:06:00	9.0	ash	2023-06-03	0	22222	uid_2	CPU	2 days 14:20:00	0 days	62.333333333333336	0.0	2.5376609306633053	3.546573102517498
0 days 08:44:00	21.0	ash	2023-06-23	1	22222	uid_2	CPU	1 days 22:23:00	0 days	46.38333333333333	0.0	1.1688076350901078	17.96702842241532
0 days 01:39:00	63.0	ash	2023-06-10	1	22222	uid_2	CPU	2 days 17:07:00	0 days	65.11666666666666	0.0	8.901740428084969	7.077267699385522
0 days 03:34:00	66.0	ash	2023-05-10	1	22222	uid_2	CPU	3 days 06:11:00	0 days	78.18333333333334	0.0	41.79167063594211	1.579262063365277
0 days 06:32:00	91.0	ash	2023-05-12	1	22222	uid_2	CPU	1 days 06:12:00	0 days	30.2	0.0	52.2646880751717	1.7411373405523007
0 days 06:04:00	54.0	ash	2023-06-19	1	22222	uid_2	CPU	1 days 03:04:00	0 days	27.066666666666666	0.0	49.02657745956611	1.1014433965849573
0 days 02:25:00	33.0	ash	2023-05-26	0	22222	uid_2	CPU	2 days 21:58:00	0 days	69.96666666666667	0.0	10.5562184501663	3.1261194674765496
0 days 06:58:00	59.0	ash	2023-05-03	0	22222	uid_2	CPU	0 days 02:53:00	0 days	2.8833333333333333	0.0	21.280872515347244	2.7724427162208993
0 days 09:05:00	105.0	ash	2023-05-06	1	22222	uid_2	CPU	0 days 03:54:00	0 days	3.9	0.0	23.05423356278846	4.554478018713193
0 days 04:40:00	112.0	ash	2023-06-23	1	22222	uid_2	CPU	3 days 11:14:00	0 days	83.23333333333333	0.0	24.233337983698597	4.621732263022977
0 days 01:18:00	112.0	ash	2023-06-27	1	22222	uid_2	CPU	0 days 02:11:00	0 days	2.183333333333333	0.0	55.015015679887625	2.035807835658673
0 days 09:50:00	84.0	ash	2023-06-12	1	22222	uid_2	CPU	3 days 09:49:00	0 days	81.81666666666666	0.0	43.51287803976978	1.9304629751961226
0 days 05:09:00	119.0	ash	2023-06-17	1	22222	uid_2	CPU	0 days 07:42:00	0 days	7.7	0.0	13.269134397781606	8.968181075918181
0 days 04:32:00	46.0	ash	2023-06-24	1	22222	uid_2	CPU	0 days 10:47:00	0 days	10.783333333333333	0.0	39.97956075040098	1.150587928846583
0 days 11:24:00	18.0	ash	2023-06-17	1	22222	uid_2	CPU	0 days 01:39:00	0 days	1.65	0.0	9.247053714500545	1.9465659609799533
0 days 09:13:00	4.0	ash	2023-05-06	1	22222	uid_2	CPU	2 days 05:57:00	0 days	53.95	0.0	2.1807193621306684	1.834257112337374
0 days 02:49:00	111.0	ash	2023-06-10	1	22222	uid_2	CPU	3 days 02:57:00	0 days	74.95	0.0	63.882655546522436	1.737560830093615
0 days 09:21:00	21.0	ash	2023-06-05	0	22222	uid_2	CPU	0 days 05:51:00	0 days	5.85	0.0	9.93176569244128	2.114427650662597
0 days 08:25:00	92.0	ash	2023-06-02	0	22222	uid_2	CPU	0 days 16:50:00	0 days	16.833333333333332	0.0	78.17774023195109	1.176805568017682
0 days 04:21:00	113.0	ash	2023-06-12	1	22222	uid_2	CPU	3 days 00:05:00	0 days	72.08333333333333	0.0	9.199659075034177	12.28306386990544
0 days 05:35:00	86.0	ash	2023-06-24	1	22222	uid_2	CPU	1 days 08:13:00	0 days	32.21666666666667	0.0	34.63437893676361	2.4830819157179382
0 days 04:00:00	27.0	ash	2023-06-17	1	22222	uid_2	CPU	3 days 08:30:00	0 days	80.5	0.0	4.004285304152067	6.7427762881939355
0 days 03:48:00	36.0	ash	2023-06-26	1	22222	uid_2	CPU	2 days 11:27:00	0 days	59.45	0.0	9.624539879618194	3.740438550858612
0 days 07:37:00	4.0	ash	2023-05-03	1	22222	uid_2	CPU	1 days 03:30:00	0 days	27.5	0.0	1.8974884483462757	2.1080497240898266
0 days 04:42:00	76.0	ash	2023-05-19	1	22222	uid_2	CPU	1 days 18:58:00	0 days	42.96666666666667	0.0	25.0353120549149	3.03571211068966
0 days 06:58:00	95.0	ash	2023-06-11	0	22222	uid_2	CPU	1 days 15:53:00	0 days	39.88333333333333	0.0	76.76430143660521	1.2375544129513705
0 days 09:59:00	8.0	ash	2023-06-29	0	22222	uid_2	CPU	3 days 07:11:00	0 days	79.18333333333334	0.0	4.642852936974574	1.7230784839833946
0 days 11:40:00	30.0	ash	2023-05-17	1	22222	uid_2	CPU	1 days 16:32:00	0 days	40.53333333333333	0.0	14.395351947067642	2.0840060118232158
0 days 03:52:00	108.0	ash	2023-06-08	0	22222	uid_2	CPU	0 days 21:50:00	0 days	21.833333333333332	0.0	104.22378344284029	1.0362318122833327
0 days 03:01:00	19.0	ash	2023-06-04	1	22222	uid_2	CPU	2 days 09:20:00	0 days	57.333333333333336	0.0	9.729245989677397	1.952874870278617
0 days 05:28:00	70.0	ash	2023-06-05	1	22222	uid_2	CPU	0 days 01:59:00	0 days	1.9833333333333334	0.0	22.723357540835853	3.080530677484782
0 days 03:11:00	110.0	ash	2023-06-14	0	22222	uid_2	CPU	1 days 05:10:00	0 days	29.166666666666668	0.0	88.43916790598401	1.2437927968401559
0 days 10:57:00	103.0	ash	2023-05-04	0	22222	uid_2	CPU	2 days 00:12:00	0 days	48.2	0.0	27.54976018661043	3.7386895313179327
0 days 07:24:00	58.0	ash	2023-06-09	0	22222	uid_2	CPU	1 days 11:39:00	0 days	35.65	0.0	26.63596413708713	2.1775070615612715
0 days 11:01:00	69.0	ash	2023-06-18	1	22222	uid_2	CPU	2 days 09:00:00	0 days	57.0	0.0	13.507385798788023	5.108316370603049
0 days 05:48:00	115.0	ash	2023-05-23	1	22222	uid_2	CPU	0 days 07:39:00	0 days	7.65	0.0	48.570999046809256	2.3676679964760705
0 days 07:42:00	32.0	ash	2023-06-06	1	22222	uid_2	CPU	2 days 06:48:00	0 days	54.8	0.0	31.948197703183776	1.0016214466085849
0 days 07:41:00	77.0	ash	2023-06-26	1	22222	uid_2	CPU	3 days 02:29:00	0 days	74.48333333333333	0.0	4.353909157100399	17.685256449236572
0 days 02:50:00	91.0	ash	2023-06-18	1	22222	uid_2	CPU	1 days 23:09:00	0 days	47.15	0.0	48.80685260301408	1.8644922822657135
0 days 06:40:00	29.0	ash	2023-06-25	1	22222	uid_2	CPU	0 days 16:05:00	0 days	16.083333333333332	0.0	7.769618289973297	3.73248709494835
0 days 11:40:00	43.0	ash	2023-06-24	1	22222	uid_2	CPU	2 days 12:32:00	0 days	60.53333333333333	0.0	24.790765825796335	1.7345168076758575
0 days 02:37:00	108.0	ash	2023-05-26	1	22222	uid_2	CPU	1 days 23:07:00	0 days	47.11666666666667	0.0	6.426320421146775	16.805884693301277
0 days 08:48:00	117.0	ash	2023-05-27	1	22222	uid_2	CPU	0 days 20:38:00	0 days	20.633333333333333	0.0	82.17926096109305	1.4237168676339458
0 days 02:23:00	12.0	ash	2023-05-06	0	22222	uid_2	CPU	1 days 02:08:00	0 days	26.133333333333333	0.0	1.7643513161584554	6.801366536301711
0 days 02:36:00	16.0	ash	2023-06-03	1	22222	uid_2	CPU	3 days 06:22:00	0 days	78.36666666666666	0.0	0.6787763712569088	23.571828186022977
0 days 01:55:00	126.0	ash	2023-06-24	1	22222	uid_2	CPU	2 days 19:12:00	0 days	67.2	0.0	104.59235244013762	1.2046769869920924
0 days 10:56:00	72.0	ash	2023-06-28	1	22222	uid_2	CPU	2 days 15:23:00	0 days	63.38333333333333	0.0	38.00923740372882	1.8942763632752229
0 days 02:21:00	18.0	ash	2023-05-02	1	22222	uid_2	CPU	0 days 02:15:00	0 days	2.25	0.0	3.940010099548134	4.5685162081346835
0 days 01:49:00	82.0	ash	2023-06-02	1	22222	uid_2	CPU	1 days 16:55:00	0 days	40.916666666666664	0.0	48.10671177343732	1.7045438562956876
0 days 01:40:00	26.0	ash	2023-06-29	0	22222	uid_2	CPU	3 days 09:33:00	0 days	81.55	0.0	5.234552290626412	4.966995944726462
0 days 01:23:00	102.0	ash	2023-05-28	1	22222	uid_2	CPU	2 days 19:45:00	0 days	67.75	0.0	81.31858587053834	1.2543257965944845
0 days 06:46:00	120.0	ash	2023-05-05	1	22222	uid_2	CPU	2 days 20:08:00	0 days	68.13333333333334	0.0	47.12555210953562	2.546389265022926
0 days 08:39:00	16.0	ash	2023-06-09	1	22222	uid_2	CPU	2 days 12:03:00	0 days	60.05	0.0	8.633894538664816	1.8531613894920602
0 days 01:26:00	78.0	ash	2023-05-29	1	22222	uid_2	CPU	0 days 06:40:00	0 days	6.666666666666667	0.0	35.36382829979155	2.2056435558607146
0 days 08:45:00	62.0	ash	2023-06-07	0	22222	uid_2	CPU	1 days 04:37:00	0 days	28.616666666666667	0.0	18.038733262518782	3.4370484389180898
0 days 11:16:00	6.0	ash	2023-05-05	1	22222	uid_2	CPU	1 days 06:38:00	0 days	30.633333333333333	0.0	0.04802078759936057	124.94588906075947
0 days 07:33:00	113.0	ash	2023-06-17	0	22222	uid_2	CPU	3 days 03:29:00	0 days	75.48333333333333	0.0	49.931107463684725	2.263118239109472
0 days 07:34:00	30.0	ash	2023-05-22	1	22222	uid_2	CPU	0 days 00:58:00	0 days	0.9666666666666667	0.0	20.675250898872967	1.4510102028138065
0 days 02:03:00	50.0	ash	2023-06-23	1	22222	uid_2	CPU	3 days 10:24:00	0 days	82.4	0.0	5.454098668397666	9.167417577117149
0 days 10:37:00	37.0	ash	2023-05-16	1	22222	uid_2	CPU	0 days 23:42:00	0 days	23.7	0.0	22.831089394618573	1.620597219890923
0 days 08:49:00	39.0	ash	2023-06-09	1	22222	uid_2	CPU	0 days 02:44:00	0 days	2.7333333333333334	0.0	27.352180443506835	1.4258461068780444
0 days 07:23:00	50.0	ash	2023-06-14	1	22222	uid_2	CPU	1 days 09:10:00	0 days	33.166666666666664	0.0	17.900140101954925	2.793274226638
0 days 03:15:00	110.0	ash	2023-05-23	1	22222	uid_2	CPU	1 days 18:05:00	0 days	42.083333333333336	0.0	80.83131774906411	1.360858675365015
0 days 01:29:00	6.0	ash	2023-06-15	1	22222	uid_2	CPU	2 days 04:34:00	0 days	52.56666666666667	0.0	2.3785801512353935	2.5225132719970373
0 days 07:40:00	129.0	ash	2023-06-08	1	22222	uid_2	CPU	0 days 18:39:00	0 days	18.65	0.0	128.93085447185297	1.0005362993088835
0 days 05:39:00	74.0	ash	2023-05-11	1	22222	uid_2	CPU	1 days 20:08:00	0 days	44.13333333333333	0.0	25.185047784901283	2.9382513240401247
0 days 03:17:00	90.0	ash	2023-06-21	1	22222	uid_2	CPU	2 days 11:13:00	0 days	59.21666666666667	0.0	51.82289508125411	1.7366841404535056
0 days 05:26:00	55.0	ash	2023-06-09	1	22222	uid_2	CPU	1 days 21:22:00	0 days	45.36666666666667	0.0	16.16079607908303	3.4032976921964058
0 days 03:14:00	7.0	ash	2023-05-28	1	22222	uid_2	CPU	3 days 09:12:00	0 days	81.2	0.0	2.453495481004908	2.8530723020255673
0 days 10:46:00	61.0	ash	2023-06-26	1	22222	uid_2	CPU	2 days 18:21:00	0 days	66.35	0.0	54.92365547144768	1.1106325585286496
0 days 06:28:00	98.0	ash	2023-06-15	0	22222	uid_2	CPU	0 days 10:59:00	0 days	10.983333333333333	0.0	4.358343731801853	22.48560600783184
0 days 10:57:00	52.0	ash	2023-05-15	1	22222	uid_2	CPU	0 days 08:11:00	0 days	8.183333333333334	0.0	1.9767354462584343	26.30599865977292
0 days 02:23:00	72.0	ash	2023-06-18	0	22222	uid_2	CPU	2 days 19:12:00	0 days	67.2	0.0	4.58028086716075	15.71956002004562
0 days 03:13:00	31.0	ash	2023-06-07	1	22222	uid_2	CPU	2 days 05:32:00	0 days	53.53333333333333	0.0	12.98843869072497	2.386737985847142
0 days 07:47:00	116.0	ash	2023-05-25	1	22222	uid_2	CPU	0 days 14:34:00	0 days	14.566666666666666	0.0	101.53994318182531	1.1424075724789544
0 days 07:59:00	84.0	ash	2023-06-13	0	22222	uid_2	CPU	1 days 12:38:00	0 days	36.63333333333333	0.0	31.039239953277846	2.7062518324044635
0 days 05:32:00	114.0	ash	2023-05-20	1	22222	uid_2	CPU	0 days 12:19:00	0 days	12.316666666666666	0.0	52.53977530383612	2.1697846886618954
0 days 11:10:00	37.0	ash	2023-05-31	0	22222	uid_2	CPU	1 days 06:39:00	0 days	30.65	0.0	5.717937216888742	6.470865033410166
0 days 05:38:00	91.0	ash	2023-06-01	1	22222	uid_2	CPU	2 days 12:11:00	0 days	60.18333333333333	0.0	87.40597252127094	1.0411187859943372
0 days 10:32:00	37.0	ash	2023-05-23	1	22222	uid_2	CPU	2 days 05:57:00	0 days	53.95	0.0	16.646165284801043	2.222734147292364
0 days 03:57:00	5.0	ash	2023-05-06	1	22222	uid_2	CPU	2 days 05:35:00	0 days	53.583333333333336	0.0	0.0226803263761155	220.4553813328483
0 days 01:49:00	12.0	ash	2023-05-24	1	22222	uid_2	CPU	3 days 02:16:00	0 days	74.26666666666667	0.0	7.644207822330619	1.5698160331205329
0 days 11:20:00	110.0	ash	2023-05-21	1	22222	uid_2	CPU	1 days 22:25:00	0 days	46.416666666666664	0.0	12.136270448053038	9.063740007346883
0 days 03:24:00	67.0	ash	2023-06-29	1	22222	uid_2	CPU	0 days 21:11:00	0 days	21.183333333333334	0.0	20.57240493094831	3.256789870940556
0 days 01:22:00	122.0	ash	2023-05-14	0	22222	uid_2	CPU	2 days 10:38:00	0 days	58.63333333333333	0.0	25.793303011604994	4.729909928368206
0 days 07:08:00	83.0	ash	2023-06-15	1	22222	uid_2	CPU	1 days 07:41:00	0 days	31.683333333333334	0.0	57.48455512702686	1.4438660926676778
0 days 07:29:00	65.0	ash	2023-06-03	1	22222	uid_2	CPU	0 days 17:49:00	0 days	17.816666666666666	0.0	25.725608537463852	2.5266652062026593
0 days 02:21:00	57.0	ash	2023-06-19	1	22222	uid_2	CPU	1 days 19:08:00	0 days	43.13333333333333	0.0	11.928169749376595	4.778604027074564
0 days 10:35:00	49.0	ash	2023-05-31	1	22222	uid_2	CPU	2 days 09:30:00	0 days	57.5	0.0	47.072739320397545	1.0409421824059288
0 days 01:04:00	94.0	ash	2023-06-09	1	22222	uid_2	CPU	2 days 23:43:00	0 days	71.71666666666667	0.0	9.883047134397245	9.511236638024286
0 days 07:19:00	72.0	ash	2023-05-12	1	22222	uid_2	CPU	2 days 01:22:00	0 days	49.36666666666667	0.0	16.699930123865606	4.311395285247687
0 days 03:00:00	13.0	ash	2023-06-14	0	22222	uid_2	CPU	0 days 04:45:00	0 days	4.75	0.0	1.7988690641613112	7.226762780570138
0 days 00:51:00	128.0	ash	2023-06-16	0	22222	uid_2	CPU	2 days 07:44:00	0 days	55.733333333333334	0.0	67.51031780132848	1.8960064797307352
0 days 03:08:00	117.0	ash	2023-05-26	1	22222	uid_2	CPU	0 days 05:22:00	0 days	5.366666666666666	0.0	94.90263452859088	1.2328424872625843
0 days 02:03:00	51.0	ash	2023-05-05	1	22222	uid_2	CPU	0 days 05:38:00	0 days	5.633333333333334	0.0	11.252390992349053	4.532370056699676
0 days 03:58:00	110.0	ash	2023-06-09	1	22222	uid_2	CPU	2 days 02:28:00	0 days	50.46666666666667	0.0	45.84004252559399	2.399648733715363
0 days 04:32:00	43.0	ash	2023-05-11	0	22222	uid_2	CPU	0 days 02:10:00	0 days	2.1666666666666665	0.0	36.1210773644749	1.1904406827657505
0 days 09:29:00	123.0	ash	2023-06-18	0	22222	uid_2	CPU	1 days 08:33:00	0 days	32.55	0.0	62.291647519587954	1.9745825467422733
0 days 11:40:00	70.0	ash	2023-05-02	1	22222	uid_2	CPU	0 days 22:50:00	0 days	22.833333333333332	0.0	44.24832277329123	1.581980866453378
0 days 01:26:00	108.0	ash	2023-06-25	1	22222	uid_2	CPU	0 days 09:52:00	0 days	9.866666666666667	0.0	2.376693454943338	45.44128304614479
0 days 04:32:00	79.0	ash	2023-06-28	1	22222	uid_2	CPU	2 days 21:01:00	0 days	69.01666666666667	0.0	7.352047419161888	10.74530610263743
0 days 01:31:00	51.0	ash	2023-06-29	0	22222	uid_2	CPU	2 days 23:09:00	0 days	71.15	0.0	21.785667560452985	2.340988627430408
0 days 01:33:00	79.0	ash	2023-06-03	1	22222	uid_2	CPU	1 days 05:44:00	0 days	29.733333333333334	0.0	75.13724741074975	1.051409290629638
0 days 09:13:00	77.0	ash	2023-05-11	0	22222	uid_2	CPU	2 days 18:39:00	0 days	66.65	0.0	57.54656462983929	1.338046858145093
0 days 06:20:00	30.0	ash	2023-05-19	1	22222	uid_2	CPU	0 days 08:18:00	0 days	8.3	0.0	23.813412071771232	1.2597942667595476
0 days 02:53:00	16.0	ash	2023-05-11	1	22222	uid_2	CPU	3 days 10:54:00	0 days	82.9	0.0	13.596558278961252	1.1767683903328487
0 days 01:37:00	13.0	ash	2023-06-19	1	22222	uid_2	CPU	3 days 05:34:00	0 days	77.56666666666666	0.0	3.345851878587253	3.8854081028503566
0 days 06:52:00	22.0	ash	2023-05-05	1	22222	uid_2	CPU	0 days 22:57:00	0 days	22.95	0.0	7.6130068379206985	2.889791178226335
0 days 04:23:00	36.0	ash	2023-05-26	1	22222	uid_2	CPU	1 days 10:41:00	0 days	34.68333333333333	0.0	16.131360135502334	2.2316779054960296
0 days 05:28:00	8.0	ash	2023-05-29	1	22222	uid_2	CPU	2 days 06:46:00	0 days	54.766666666666666	0.0	7.935006318998404	1.0081907535279442
0 days 04:18:00	17.0	ash	2023-05-25	1	22222	uid_2	CPU	3 days 06:44:00	0 days	78.73333333333333	0.0	2.973896750789001	5.7164055865388566
0 days 05:15:00	28.0	ash	2023-05-15	1	22222	uid_2	CPU	1 days 14:22:00	0 days	38.36666666666667	0.0	25.634450059164397	1.092280112714566
0 days 09:59:00	64.0	ash	2023-05-02	1	22222	uid_2	CPU	3 days 09:13:00	0 days	81.21666666666667	0.0	11.748901433760388	5.447317807611904
0 days 05:45:00	55.0	ash	2023-05-10	1	22222	uid_2	CPU	0 days 21:47:00	0 days	21.783333333333335	0.0	8.915559105939233	6.168990564300216
0 days 02:27:00	94.0	ash	2023-05-28	1	22222	uid_2	CPU	1 days 02:49:00	0 days	26.816666666666666	0.0	8.96048857142908	10.490499401977166
0 days 08:41:00	120.0	ash	2023-05-08	1	22222	uid_2	CPU	0 days 14:27:00	0 days	14.45	0.0	90.36422281868695	1.3279591884586484
0 days 01:55:00	81.0	ash	2023-06-11	1	22222	uid_2	CPU	2 days 09:11:00	0 days	57.18333333333333	0.0	54.193928771308514	1.4946323663266727
0 days 01:59:00	29.0	ash	2023-05-08	0	22222	uid_2	CPU	2 days 05:03:00	0 days	53.05	0.0	15.499109222221307	1.8710752717596353
0 days 11:12:00	95.0	ash	2023-05-18	1	22222	uid_2	CPU	1 days 03:23:00	0 days	27.383333333333333	0.0	75.36919503256534	1.260461916290238
0 days 05:42:00	116.0	ash	2023-05-20	0	22222	uid_2	CPU	0 days 08:22:00	0 days	8.366666666666667	0.0	90.0286221217742	1.2884791221518028
0 days 11:21:00	19.0	ash	2023-06-11	0	22222	uid_2	CPU	2 days 11:11:00	0 days	59.18333333333333	0.0	16.398937421575464	1.1586116533991047
0 days 07:45:00	70.0	ash	2023-06-18	1	22222	uid_2	CPU	0 days 12:42:00	0 days	12.7	0.0	42.09587252053822	1.6628708661602771
